Timestamp,Price,Volume
1505044560,4259.94,3.32
1505044620,4259.99,0.39
1505044680,4259.99,6.03
1505044740,4259.9,1.5
1505044800,4257.02,2.26
1505044860,4250.45,0.64
1505044920,4249.95,2.09
1505044980,4249.9,2.08
1505045040,4250,4.11
1505045100,4250,3.42
1505045160,4250,0.59
1505045220,4249,3.95
1505045280,4250.31,1.8
1505045340,4250.3,9.03
1505045400,4235.92,2.56
1505045460,4241.88,3.32
1505045520,4241.26,1.72
1505045580,4237.31,3.06
1505045640,4236.06,1.63
1505045700,4240.64,4.73
1505045760,4231.41,0.69
1505045820,4228.35,2.03
1505045880,4231.1,5.24
1505045940,4235.44,4.49
1505046000,4233.85,9.72
1505046060,4227.14,1.02
1505046120,4224,3.74
1505046180,4227.19,6.33
1505046240,4223.92,1.85
1505046300,4220,2.64
1505046360,4220,1.6
1505046420,4220,0.83
1505046480,4219.98,6.05
1505046540,4219.99,1.68
1505046600,4220,3.76
1505046660,4222.5,7.16
1505046720,4237.16,0.23
1505046780,4236.5,2.92
1505046840,4224.46,3.24
1505046900,4223.89,1.44
1505046960,4225.18,6.43
1505047020,4220.2,3.11
1505047080,4223.4,2.05
1505047140,4224.85,3.52
1505047200,4225.18,6.7
1505047260,4225.17,5.1
1505047320,4225.17,1.21
1505047380,4222.36,4
1505047440,4224.99,5.14
1505047500,4225,5.13
1505047560,4224.99,3
1505047620,4220.52,1.54
1505047680,4220.46,2.13
1505047740,4220.33,4.78
1505047800,4220.44,2.39
1505047860,4220.43,2
1505047920,4221,7.67
1505047980,4240.77,2.41
1505048040,4242.9,0.89
1505048100,4243.76,0.47
1505048160,4248.99,3.89
1505048220,4243.76,1.24
1505048280,4247.55,12.98
1505048340,4238.76,2.57
1505048400,4241.58,3.49
1505048460,4241.54,0.98
1505048520,4249,1.37
1505048580,4248.99,0.57
1505048640,4246,0.61
1505048700,4241.34,3.37
1505048760,4240.99,0.39
1505048820,4240.99,2.64
1505048880,4240.99,2.88
1505048940,4240,2.73
1505049000,4244.23,3.84
1505049060,4239.99,4.84
1505049120,4243,3.86
1505049180,4232.17,18.28
1505049240,4237.3,3.03
1505049300,4235.14,25.23
1505049360,4227.68,36.88
1505049420,4225.82,33.88
1505049480,4221.99,16.24
1505049540,4220.02,46.28
1505049600,4222.32,99.54
1505049660,4225.73,14.63
1505049720,4211.96,24.37
1505049780,4202.43,21.42
1505049840,4189.14,23.18
1505049900,4186.71,57.72
1505049960,4195.36,10.73
1505050020,4196.39,1.2
1505050080,4196.38,6.8
1505050140,4190.01,15.09
1505050200,4186.37,13.87
1505050260,4186.37,54.54
1505050320,4185.19,12.22
1505050380,4183.99,12.29
1505050440,4184,10.07
1505050500,4184,17.85
1505050560,4183.01,7.3
1505050620,4172.44,15.77
1505050680,4177.21,10.13
1505050740,4170.51,26.11
1505050800,4170.02,15.56
1505050860,4167.03,7.67
1505050920,4160.52,21.67
1505050980,4165.99,5.32
1505051040,4160.69,4.61
1505051100,4163.35,10.11
1505051160,4163.52,13.29
1505051220,4163.01,8.62
1505051280,4167.46,20.58
1505051340,4168.9,11.87
1505051400,4172.98,8.46
1505051460,4174.86,5.03
1505051520,4174.92,5.05
1505051580,4174.01,6.59
1505051640,4171.9,9.8
1505051700,4171.91,8.91
1505051760,4168.5,34.34
1505051820,4167.9,14.12
1505051880,4177.21,20.03
1505051940,4180,17.46
1505052000,4174.9,11.55
1505052060,4172.53,4.96
1505052120,4166.36,13.05
1505052180,4169.53,4.28
1505052240,4169.53,11.31
1505052300,4169.53,5.77
1505052360,4169.53,14.35
1505052420,4172.28,5.88
1505052480,4172.28,4.53
1505052540,4167.9,14.95
1505052600,4174.99,12.81
1505052660,4179.73,14.08
1505052720,4187.11,4.08
1505052780,4187.1,8.74
1505052840,4173.55,58.83
1505052900,4177.16,30.26
1505052960,4169.02,22.1
1505053020,4155,53.52
1505053080,4155,9.64
1505053140,4150.37,53.81
1505053200,4150.86,12.75
1505053260,4154.83,22.79
1505053320,4153,15.87
1505053380,4150,42.52
1505053440,4142.04,63.24
1505053500,4142.04,4.06
1505053560,4151,23.22
1505053620,4146.99,21.99
1505053680,4146.02,17.71
1505053740,4148.11,7.54
1505053800,4148.95,6.16
1505053860,4157.52,5.52
1505053920,4158.1,1.51
1505053980,4168.4,5.36
1505054040,4165.69,4.39
1505054100,4165.69,3.18
1505054160,4165.69,3.38
1505054220,4167.99,3.01
1505054280,4168,3.51
1505054340,4168,1.66
1505054400,4174.66,7.66
1505054460,4174.8,5.04
1505054520,4174.8,3.35
1505054580,4174.8,5.08
1505054640,4174.79,2.55
1505054700,4166.73,31.21
1505054760,4166.75,18.22
1505054820,4170.8,4.58
1505054880,4173.63,3.53
1505054940,4176.43,1.25
1505055000,4179.26,2.1
1505055060,4188.29,17
1505055120,4190.75,14.46
1505055180,4184.45,6.82
1505055240,4195.85,2.82
1505055300,4195.98,1.39
1505055360,4195.97,2.53
1505055420,4197,1.62
1505055480,4196.96,3.98
1505055540,4196.99,6.1
1505055600,4197,4.03
1505055660,4197,5.99
1505055720,4190.99,10.78
1505055780,4190.01,3.68
1505055840,4190,5.95
1505055900,4190.01,3.75
1505055960,4190.01,6.71
1505056020,4190.01,12.82
1505056080,4191,2.84
1505056140,4192.16,8.15
1505056200,4197.05,2.72
1505056260,4197.04,2.19
1505056320,4197.05,4.96
1505056380,4197.05,3.43
1505056440,4190.78,6.26
1505056500,4192.01,3.75
1505056560,4192.06,7.12
1505056620,4192.05,1.56
1505056680,4190.59,5.5
1505056740,4190.6,3.68
1505056800,4190.62,1.14
1505056860,4190.61,1.67
1505056920,4190.61,4.97
1505056980,4191.14,5.41
1505057040,4190.94,4.32
1505057100,4184.59,7.41
1505057160,4183.93,2.88
1505057220,4183.93,3.91
1505057280,4184.64,1.58
1505057340,4187.93,2.35
1505057400,4182.3,20.08
1505057460,4186.52,4.28
1505057520,4187,4.44
1505057580,4187.9,15.1
1505057640,4191.11,8.93
1505057700,4191.48,8.5
1505057760,4191.48,5.4
1505057820,4194.78,4.89
1505057880,4194.79,3.51
1505057940,4197.77,6.63
1505058000,4197.77,6.16
1505058060,4197.77,5.64
1505058120,4197.77,12.41
1505058180,4197.77,0.64
1505058240,4197.77,3.31
1505058300,4195.38,4.35
1505058360,4195.08,12.43
1505058420,4185.55,9.23
1505058480,4185.02,4.36
1505058540,4185.51,6.12
1505058600,4185.42,7.48
1505058660,4188.54,2.87
1505058720,4190.63,7.72
1505058780,4195.09,5.74
1505058840,4192.15,4.19
1505058900,4194.73,0.16
1505058960,4194.31,4.55
1505059020,4194.22,3.41
1505059080,4188.54,4.35
1505059140,4186.55,6.59
1505059200,4188.14,5.59
1505059260,4188.26,2.5
1505059320,4188.25,3.02
1505059380,4188.21,6.65
1505059440,4189.18,14.82
1505059500,4192.2,2.16
1505059560,4192.18,1.94
1505059620,4192.18,3.36
1505059680,4189.28,2.66
1505059740,4185.91,10.21
1505059800,4185.83,3.36
1505059860,4185.34,1.85
1505059920,4179.99,2.51
1505059980,4179.89,3.28
1505060040,4178.83,2.02
1505060100,4180,1.31
1505060160,4186.98,4.98
1505060220,4182.89,4.73
1505060280,4180.41,3.83
1505060340,4183.93,4
1505060400,4183.89,8.37
1505060460,4190.17,9.37
1505060520,4188.91,3.07
1505060580,4188.94,2.65
1505060640,4189.91,2.13
1505060700,4189.94,2.56
1505060760,4190.16,2.78
1505060820,4190.17,5.44
1505060880,4194.96,3.53
1505060940,4195,4.92
1505061000,4197.99,19.49
1505061060,4197.99,10.03
1505061120,4200,14.17
1505061180,4216.99,7.11
1505061240,4220.82,11.02
1505061300,4219.37,5.18
1505061360,4219.96,3.24
1505061420,4220,2.03
1505061480,4220.85,4.01
1505061540,4222,2.6
1505061600,4221.72,3.7
1505061660,4221.72,1.28
1505061720,4227.49,15.67
1505061780,4231.5,10.56
1505061840,4237.99,2.08
1505061900,4241.49,11.02
1505061960,4242,8.82
1505062020,4240,4.88
1505062080,4228.51,3.85
1505062140,4228.51,4.77
1505062200,4231.21,2.16
1505062260,4231.21,2.39
1505062320,4231.21,1.85
1505062380,4236.37,4.32
1505062440,4240,8.32
1505062500,4242.45,8.53
1505062560,4248.6,6.64
1505062620,4257.35,76.79
1505062680,4269.01,59.01
1505062740,4275.64,13.6
1505062800,4273.01,26.09
1505062860,4273,5.84
1505062920,4273.01,2.82
1505062980,4273.01,9.88
1505063040,4273,8.67
1505063100,4273.01,11.38
1505063160,4284.94,4.86
1505063220,4294.45,8.96
1505063280,4303.67,35.35
1505063340,4310,32.56
1505063400,4311.74,16.21
1505063460,4315,6.88
1505063520,4314.99,6.17
1505063580,4319,13.71
1505063640,4319,9.85
1505063700,4319.98,6.34
1505063760,4321.27,7.23
1505063820,4325.68,11.52
1505063880,4325.56,17.44
1505063940,4325,5.38
1505064000,4328.99,4.3
1505064060,4328.4,9.87
1505064120,4325.57,4.79
1505064180,4308.21,14.03
1505064240,4319.48,3.28
1505064300,4315,3.47
1505064360,4318,8.99
1505064420,4319.99,5.81
1505064480,4320.86,6.73
1505064540,4323.82,3.1
1505064600,4323.8,3.2
1505064660,4323.82,4.79
1505064720,4326,5.56
1505064780,4326.99,11.82
1505064840,4327.5,19.54
1505064900,4336,27.71
1505064960,4330.99,45.03
1505065020,4335.9,11.16
1505065080,4337,13.91
1505065140,4339,13.91
1505065200,4339.04,12.71
1505065260,4339.04,9.77
1505065320,4339.99,13.05
1505065380,4339.99,13.59
1505065440,4339.99,6.68
1505065500,4339.99,1.95
1505065560,4339.99,3.49
1505065620,4344.1,50.82
1505065680,4348,25.04
1505065740,4348,4.08
1505065800,4349,6.63
1505065860,4349.99,9.87
1505065920,4349.99,7.79
1505065980,4349.99,6.03
1505066040,4341.13,29.15
1505066100,4339.04,10.05
1505066160,4331.03,4.47
1505066220,4339.98,15.14
1505066280,4339.93,9.42
1505066340,4337.14,3.68
1505066400,4337.04,2.76
1505066460,4336.76,7.47
1505066520,4336.76,2.43
1505066580,4336.75,6.77
1505066640,4336.74,1.02
1505066700,4336.75,0.91
1505066760,4336.75,2.63
1505066820,4336.68,6.96
1505066880,4336.74,7.74
1505066940,4336.7,3.26
1505067000,4336.72,2.38
1505067060,4336.72,4.83
1505067120,4336.74,8.07
1505067180,4336.01,6.94
1505067240,4336.01,7.64
1505067300,4334.87,12.55
1505067360,4330.58,7.75
1505067420,4326.32,20.13
1505067480,4323.91,6.5
1505067540,4323.99,11.84
1505067600,4323.98,3.24
1505067660,4323.98,3.08
1505067720,4323.98,1.17
1505067780,4323.96,2.69
1505067840,4320,2.65
1505067900,4320,1.39
1505067960,4301.27,13.11
1505068020,4301.27,0.69
1505068080,4301.27,8.35
1505068140,4310.28,7.98
1505068200,4310.29,6.3
1505068260,4315,6.46
1505068320,4315,14.42
1505068380,4315,4.5
1505068440,4315,1.47
1505068500,4315,10.32
1505068560,4319,2.28
1505068620,4320.99,4.88
1505068680,4322.91,1.86
1505068740,4323.99,0.24
1505068800,4324.99,2.34
1505068860,4333.93,8.06
1505068920,4333.94,3.37
1505068980,4333.94,4.5
1505069040,4333.94,4.53
1505069100,4333.91,5.6
1505069160,4333,5.82
1505069220,4333.43,0.86
1505069280,4327.84,3.34
1505069340,4327.95,4.66
1505069400,4333,1.4
1505069460,4333.32,3.45
1505069520,4335.81,4.11
1505069580,4336.74,10.44
1505069640,4330.78,7.97
1505069700,4338.05,19.48
1505069760,4338.05,3.49
1505069820,4337.01,4.15
1505069880,4333.71,12.28
1505069940,4330.16,10.17
1505070000,4325.01,5.88
1505070060,4325.85,0.64
1505070120,4332.68,3.68
1505070180,4333.2,2.48
1505070240,4336.56,31.68
1505070300,4333.66,0.71
1505070360,4333.05,2.52
1505070420,4328.2,3.79
1505070480,4329.59,1.05
1505070540,4331.94,3.77
1505070600,4328.93,6.03
1505070660,4328.49,0.86
1505070720,4323.54,8.32
1505070780,4320.68,12.63
1505070840,4320.23,2.01
1505070900,4315,9.93
1505070960,4315.55,2.57
1505071020,4315.01,2.85
1505071080,4315,2.71
1505071140,4315.01,0.49
1505071200,4315.01,1.08
1505071260,4315.01,0.15
1505071320,4315.01,3.58
1505071380,4315.01,5.92
1505071440,4315.01,2.54
1505071500,4317.04,4.41
1505071560,4318.14,2.41
1505071620,4315.95,5.71
1505071680,4320,1.5
1505071740,4320,1.02
1505071800,4319.99,0.78
1505071860,4320,2.13
1505071920,4325.34,2.24
1505071980,4325.42,1.91
1505072040,4325.41,16.69
1505072100,4325.25,5.72
1505072160,4325.21,3.09
1505072220,4325.21,3.3
1505072280,4325.21,2.23
1505072340,4325.21,2.49
1505072400,4325.21,3.25
1505072460,4325.2,3.75
1505072520,4324.96,1.98
1505072580,4324.14,0.16
1505072640,4324.88,0.67
1505072700,4324.5,0.36
1505072760,4324.51,4.3
1505072820,4324.88,3.76
1505072880,4324.48,2.13
1505072940,4323,2.24
1505073000,4320.59,22.8
1505073060,4322.98,2.6
1505073120,4325.41,13.31
1505073180,4325.99,7.94
1505073240,4327.18,6.19
1505073300,4328.24,3.65
1505073360,4328.25,3.19
1505073420,4328.25,1.28
1505073480,4329.43,19.98
1505073540,4329.45,10.79
1505073600,4327.74,2.53
1505073660,4327.25,6.51
1505073720,4327.25,2.1
1505073780,4324.26,5.61
1505073840,4324.65,4.4
1505073900,4324.41,7.22
1505073960,4319.01,3.46
1505074020,4319.16,1.37
1505074080,4319.15,6.02
1505074140,4318.93,1.1
1505074200,4318.93,14.36
1505074260,4318.93,4.16
1505074320,4308.76,21.95
1505074380,4307.31,7.06
1505074440,4308.94,11.31
1505074500,4304,6.03
1505074560,4303.43,5.43
1505074620,4301.45,30.81
1505074680,4301.44,17.51
1505074740,4301.45,4.1
1505074800,4301.44,0.89
1505074860,4301.44,1.14
1505074920,4301.45,2.66
1505074980,4290,14.02
1505075040,4290.01,7.54
1505075100,4290,2.37
1505075160,4290.01,8.49
1505075220,4290.01,3.72
1505075280,4290.2,3.56
1505075340,4290.03,11.4
1505075400,4290.03,6.87
1505075460,4294.79,5.21
1505075520,4291.48,7.35
1505075580,4290.02,6.03
1505075640,4290.01,0.53
1505075700,4296.16,7.58
1505075760,4299.23,2.75
1505075820,4295.28,1.88
1505075880,4294.68,2.09
1505075940,4295,0.29
1505076000,4294.99,4.01
1505076060,4295.01,6.19
1505076120,4295.01,0.99
1505076180,4295.01,1.11
1505076240,4290.51,0.92
1505076300,4290.54,0.94
1505076360,4290.54,0.95
1505076420,4293.06,0.84
1505076480,4293.06,4.53
1505076540,4293.39,1.75
1505076600,4296.95,5.75
1505076660,4290.02,9.84
1505076720,4290.08,1.6
1505076780,4290.01,8.42
1505076840,4290,2.93
1505076900,4290.01,7.58
1505076960,4289.99,4.14
1505077020,4289.99,4.06
1505077080,4290,2.85
1505077140,4289.43,32.3
1505077200,4289.01,7.57
1505077260,4283.34,11.53
1505077320,4280.63,5.89
1505077380,4275.25,38.06
1505077440,4275.25,5.4
1505077500,4275.26,5.28
1505077560,4278.54,7.22
1505077620,4278.59,6.69
1505077680,4279.33,6.38
1505077740,4272.79,1.01
1505077800,4269.51,23.58
1505077860,4273.44,2.13
1505077920,4273.44,4.12
1505077980,4273.44,6.85
1505078040,4273.44,0.9
1505078100,4273.44,1.76
1505078160,4273.44,1.24
1505078220,4273.44,3.42
1505078280,4273.43,0.91
1505078340,4273.43,3.37
1505078400,4273.44,2.42
1505078460,4273.44,8.78
1505078520,4273.44,1.62
1505078580,4273.44,2.88
1505078640,4273.44,1.49
1505078700,4273.44,7.18
1505078760,4270.01,2.11
1505078820,4270.01,3.38
1505078880,4268.89,4.12
1505078940,4268.89,1.22
1505079000,4268.89,3.24
1505079060,4268.89,0.86
1505079120,4268.89,1.31
1505079180,4268.89,0.62
1505079240,4268.88,17.23
1505079300,4268.88,9.87
1505079360,4268.89,5.36
1505079420,4268.89,9.53
1505079480,4268.88,4.92
1505079540,4268.89,2.11
1505079600,4268.88,6.78
1505079660,4268.87,7.33
1505079720,4268.89,17.24
1505079780,4269,20.57
1505079840,4268.89,5.62
1505079900,4268.89,6.87
1505079960,4269,10.34
1505080020,4269,5.37
1505080080,4269,10.72
1505080140,4270,22.03
1505080200,4269.99,0.47
1505080260,4270,8.18
1505080320,4270.07,5.74
1505080380,4269.99,2.42
1505080440,4269.99,6.03
1505080500,4254.99,13.03
1505080560,4254.98,5.97
1505080620,4255,28.11
1505080680,4259,8.26
1505080740,4257.25,6.01
1505080800,4256.66,12.48
1505080860,4260.49,29.33
1505080920,4260.47,9.83
1505080980,4260.58,13.01
1505081040,4260.54,5.46
1505081100,4272.95,30.41
1505081160,4273.49,5.66
1505081220,4281.69,12.43
1505081280,4283.88,10.97
1505081340,4287.9,9.16
1505081400,4296.5,5.48
1505081460,4289.52,9.85
1505081520,4290.2,6.67
1505081580,4293.95,1.03
1505081640,4295.53,14.42
1505081700,4297.54,2
1505081760,4299.99,8.08
1505081820,4300,3.43
1505081880,4300,10.61
1505081940,4300,2.82
1505082000,4300,14.19
1505082060,4301.45,3.91
1505082120,4301.45,1.84
1505082180,4290.98,9.44
1505082240,4289.1,9.51
1505082300,4289.5,2.12
1505082360,4290.36,0.28
1505082420,4290.36,2.24
1505082480,4290.67,4.03
1505082540,4293.39,1.6
1505082600,4297.51,2.45
1505082660,4300,8.73
1505082720,4290.36,8.49
1505082780,4296.54,4.93
1505082840,4296.99,4.1
1505082900,4293.75,3.66
1505082960,4294.21,4.85
1505083020,4294.21,2.16
1505083080,4294.8,3.48
1505083140,4299.47,7.12
1505083200,4299.48,5.38
1505083260,4299.48,3
1505083320,4297.31,2.78
1505083380,4299.16,6.13
1505083440,4299.97,5.54
1505083500,4299.17,10.83
1505083560,4299.16,5.39
1505083620,4299.17,1.63
1505083680,4299.17,0.42
1505083740,4299.16,6.7
1505083800,4299.16,20.19
1505083860,4299.16,3.76
1505083920,4295.79,5.07
1505083980,4295.46,3.68
1505084040,4293.34,2.97
1505084100,4291.79,3.14
1505084160,4291.79,4.7
1505084220,4291.79,1.59
1505084280,4290.73,12.26
1505084340,4285.01,21.29
1505084400,4285,6.55
1505084460,4282.11,4.85
1505084520,4282.05,3.96
1505084580,4287.72,3.16
1505084640,4289,4.6
1505084700,4289,5.77
1505084760,4288.99,8.06
1505084820,4288.99,2.55
1505084880,4289,2.02
1505084940,4288.99,6.56
1505085000,4289,2.6
1505085060,4286.39,15.79
1505085120,4286.39,5.31
1505085180,4286.8,2.64
1505085240,4287.02,4.36
1505085300,4286.78,5.37
1505085360,4286.77,3.25
1505085420,4276.31,10.18
1505085480,4276.18,7.66
1505085540,4278.15,1.29
1505085600,4278.15,2.88
1505085660,4278.15,3.06
1505085720,4284.02,3.39
1505085780,4281.18,15.95
1505085840,4278.01,12.34
1505085900,4278.01,5.42
1505085960,4278.01,3.73
1505086020,4265.89,6.36
1505086080,4260.01,1.13
1505086140,4260.01,4.17
1505086200,4262.17,5.61
1505086260,4256.86,5.9
1505086320,4260.49,0.76
1505086380,4257.16,2.4
1505086440,4257.16,2.6
1505086500,4257.16,6.2
1505086560,4253.01,15.89
1505086620,4251.07,13.43
1505086680,4250.86,5.23
1505086740,4250.86,4.45
1505086800,4250.87,0.95
1505086860,4251.37,4.35
1505086920,4251.38,2.06
1505086980,4251.37,10.12
1505087040,4250.01,19.63
1505087100,4250,7.28
1505087160,4250.01,7.88
1505087220,4248.2,10.18
1505087280,4247.92,9.7
1505087340,4250.24,2.18
1505087400,4265.1,14.12
1505087460,4265.1,2.63
1505087520,4262.4,5.59
1505087580,4262.01,1.18
1505087640,4262,2.87
1505087700,4255.01,6.51
1505087760,4255.01,11.78
1505087820,4252.09,35.74
1505087880,4250.06,22.53
1505087940,4251.36,2.97
1505088000,4255.56,2.13
1505088060,4255.58,4.78
1505088120,4252.01,2.08
1505088180,4250.69,1.32
1505088240,4252.84,0.46
1505088300,4252.01,11.09
1505088360,4252.01,1.54
1505088420,4252,0.82
1505088480,4252,2.06
1505088540,4258.11,4.82
1505088600,4260,1.51
1505088660,4266.53,11.66
1505088720,4266.53,2.57
1505088780,4266.53,3.4
1505088840,4266.53,2.32
1505088900,4266.53,1.82
1505088960,4269.01,11.81
1505089020,4270,8.37
1505089080,4271.47,2.67
1505089140,4271.47,1.43
1505089200,4268.01,9.52
1505089260,4268.01,2.59
1505089320,4266.53,1.9
1505089380,4259.12,8.61
1505089440,4259.47,4.86
1505089500,4254.65,5.58
1505089560,4250.01,8.22
1505089620,4250.01,0.74
1505089680,4241.51,11.87
1505089740,4243.99,7.18
1505089800,4243.99,0.99
1505089860,4244,7.62
1505089920,4252.23,2.83
1505089980,4256.95,6.54
1505090040,4256.95,18.21
1505090100,4244.06,10.75
1505090160,4240.02,11.76
1505090220,4239.29,4.44
1505090280,4240,7.25
1505090340,4232,11.56
1505090400,4228.09,10.28
1505090460,4231.62,10.29
1505090520,4230,0.27
1505090580,4231.38,6.72
1505090640,4228.01,8.16
1505090700,4228.01,1.04
1505090760,4228,1.11
1505090820,4226.54,2.48
1505090880,4226.71,2.89
1505090940,4227.86,5.17
1505091000,4227.8,7.63
1505091060,4224.21,5.82
1505091120,4225.09,6.47
1505091180,4228.95,3.6
1505091240,4228,1.04
1505091300,4230,11.47
1505091360,4232,8.49
1505091420,4234.14,8.43
1505091480,4236.78,2.37
1505091540,4233.56,4.1
1505091600,4240.86,1.18
1505091660,4231.55,2.15
1505091720,4244.06,9.67
1505091780,4259.31,4.59
1505091840,4263.99,1.59
1505091900,4259.99,13.52
1505091960,4260,2.45
1505092020,4257.34,9.48
1505092080,4253,9.56
1505092140,4252.47,1.85
1505092200,4255.95,3.55
1505092260,4258.92,0.71
1505092320,4258.92,2.38
1505092380,4259,14.57
1505092440,4259,14.98
1505092500,4273.98,44.93
1505092560,4278.99,5.69
1505092620,4278.99,7.82
1505092680,4268,23.45
1505092740,4272.89,2.68
1505092800,4271.55,14.01
1505092860,4269.9,2.86
1505092920,4274.19,0.71
1505092980,4274.18,1.27
1505093040,4275.07,0.42
1505093100,4275.08,1.47
1505093160,4271.01,4.65
1505093220,4271.01,0.5
1505093280,4271,2.09
1505093340,4271.01,11.23
1505093400,4277.41,2.91
1505093460,4284.27,2.26
1505093520,4284.26,3.13
1505093580,4284.27,1.85
1505093640,4279.69,2.57
1505093700,4282.41,2.53
1505093760,4282.41,0.69
1505093820,4282.41,0.98
1505093880,4275.58,1.59
1505093940,4275.59,6.32
1505094000,4275.58,1.15
1505094060,4275.59,0.43
1505094120,4275.59,0.25
1505094180,4275.59,0.35
1505094240,4275.6,0.31
1505094300,4281.97,0.91
1505094360,4284.99,2.32
1505094420,4284.99,5.08
1505094480,4287.76,9.19
1505094540,4299.16,7.38
1505094600,4299.99,3.79
1505094660,4300,6.64
1505094720,4299.99,0.1
1505094780,4304.9,37
1505094840,4305,5.5
1505094900,4318.2,23.45
1505094960,4320.46,5.07
1505095020,4319.02,8.42
1505095080,4319.01,16.41
1505095140,4317.01,14.77
1505095200,4320.44,5.52
1505095260,4318.06,6.35
1505095320,4314.99,4.43
1505095380,4314.44,3.39
1505095440,4312.37,11.5
1505095500,4305.07,9.32
1505095560,4314.4,10.79
1505095620,4320,5.36
1505095680,4322.17,27.43
1505095740,4323.66,5.07
1505095800,4314.09,5.81
1505095860,4315,8.57
1505095920,4317.99,2.72
1505095980,4324.71,4.85
1505096040,4319.69,4.1
1505096100,4317,3.62
1505096160,4317,3.46
1505096220,4317,1.65
1505096280,4315,6.46
1505096340,4312.01,2.88
1505096400,4310.07,2.62
1505096460,4310.07,2.17
1505096520,4310.06,0.89
1505096580,4310.06,1.03
1505096640,4312.05,4.26
1505096700,4313.78,1.57
1505096760,4315.01,2.59
1505096820,4319.51,6.51
1505096880,4319.43,6.89
1505096940,4322.91,6.23
1505097000,4322.06,9.54
1505097060,4322.06,0.48
1505097120,4322.06,2.42
1505097180,4322.99,2.24
1505097240,4322.99,4.15
1505097300,4322.99,5.58
1505097360,4322.99,2.86
1505097420,4322.99,2.54
1505097480,4322.98,3.17
1505097540,4322.99,22.14
1505097600,4322.98,3.25
1505097660,4322.98,3.72
1505097720,4322.98,12.92
1505097780,4322.98,9.86
1505097840,4310.06,7.1
1505097900,4303.47,8.97
1505097960,4303.47,2.94
1505098020,4303.48,1.89
1505098080,4303.46,6.9
1505098140,4303.47,4.87
1505098200,4303.46,2.98
1505098260,4303.46,3.89
1505098320,4303.47,4.05
1505098380,4303.46,2.54
1505098440,4303.47,1.51
1505098500,4303.46,0.87
1505098560,4303.47,1.1
1505098620,4303.47,7.47
1505098680,4303.47,2.85
1505098740,4303.47,1.33
1505098800,4303.46,1.05
1505098860,4303.47,1.45
1505098920,4303.47,0.9
1505098980,4303.5,2.97
1505099040,4303.5,0.63
1505099100,4304,2.69
1505099160,4304.99,3.3
1505099220,4304.98,8.11
1505099280,4322.16,5.86
1505099340,4322.98,3.79
1505099400,4322.98,1.28
1505099460,4321.42,5.35
1505099520,4322.98,1.37
1505099580,4323,2.6
1505099640,4325,42.46
1505099700,4330,27.2
1505099760,4340.23,11.19
1505099820,4350,18.19
1505099880,4350.01,17.53
1505099940,4350,6.76
1505100000,4359.99,26.86
1505100060,4356.2,7.44
1505100120,4359.99,3.01
1505100180,4365,12.01
1505100240,4365,8.84
1505100300,4364.99,11.61
1505100360,4365,10.71
1505100420,4364.72,4.15
1505100480,4359.23,5.24
1505100540,4360.5,4.08
1505100600,4357,1.68
1505100660,4352.33,6.42
1505100720,4350.01,11.1
1505100780,4350.01,3.81
1505100840,4350.01,6.84
1505100900,4355,4.93
1505100960,4353.5,4.61
1505101020,4355,1.38
1505101080,4356.15,4.36
1505101140,4354.99,3.09
1505101200,4355,0.87
1505101260,4353.52,22.96
1505101320,4353.51,10.33
1505101380,4352,10.03
1505101440,4350,4.28
1505101500,4349.97,5.61
1505101560,4340.68,2.99
1505101620,4340.67,3.04
1505101680,4340.68,0.95
1505101740,4335.9,7.15
1505101800,4331.44,4.85
1505101860,4331.41,3.69
1505101920,4331.41,3.68
1505101980,4335.88,1.84
1505102040,4339.99,3.6
1505102100,4340,0.96
1505102160,4340,1.39
1505102220,4350.44,12.98
1505102280,4347.58,2.65
1505102340,4347.57,1.11
1505102400,4342.59,2.62
1505102460,4331.42,1.41
1505102520,4331.41,4.02
1505102580,4330.01,2.52
1505102640,4329.99,4.63
1505102700,4313.26,24.4
1505102760,4306.13,14.92
1505102820,4300.01,3.5
1505102880,4283.32,21.86
1505102940,4287.11,6.75
1505103000,4296.1,12.37
1505103060,4291,11.24
1505103120,4277.69,12.75
1505103180,4279.71,1.66
1505103240,4278.7,2.19
1505103300,4279.99,12.01
1505103360,4280,1.24
1505103420,4280,1.18
1505103480,4280,2.89
1505103540,4290.64,13.81
1505103600,4289,2.54
1505103660,4280.08,1.6
1505103720,4280.13,2.46
1505103780,4275,13.59
1505103840,4252.12,35.66
1505103900,4240,28.95
1505103960,4212.23,39.69
1505104020,4200,53.78
1505104080,4200.01,20.12
1505104140,4211.12,31.46
1505104200,4226.8,17.06
1505104260,4230.16,10.25
1505104320,4235.36,2.86
1505104380,4234.23,2.54
1505104440,4234.22,4.04
1505104500,4224.89,14.21
1505104560,4224.89,2.2
1505104620,4220,6.15
1505104680,4214.06,6.12
1505104740,4188,62.08
1505104800,4166.67,163.3
1505104860,4166.68,13.29
1505104920,4161,26.8
1505104980,4156.97,30.2
1505105040,4179.85,27.14
1505105100,4174.12,19.46
1505105160,4169.72,14.14
1505105220,4174.12,5.42
1505105280,4173.99,9.41
1505105340,4170,8
1505105400,4170,5.95
1505105460,4177.86,32.78
1505105520,4179.97,6.04
1505105580,4179.98,4.45
1505105640,4179.98,0.67
1505105700,4179.98,4.4
1505105760,4180,17.8
1505105820,4197.97,22.19
